报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,1012.613,255.636,950.138,843.839,909.368,600.85,853.637,688.398
投资活动之现金流入净额,-526.387,-85.268,-1285.578,-200.809,-137.601,22.489,-410.424,-363.179
融资活动之现金流入净额,-209.411,0.116,82.263,-236.22,-569.33,-336.379,-326.525,-217.191
现金及现金等价物增加,276.815,170.484,-253.177,406.81,202.437,286.96,116.688,108.028
会计年初之现金及现金等价物,480.17,480.17,733.347,733.347,530.91,530.91,414.222,414.222
会计年终之现金及现金等价物,756.985,650.654,480.17,1140.157,733.347,817.87,530.91,522.25
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-379.082,-124.677,-323.202,-144.648,-417.61,-209.069,-313.746,-203.342
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
