报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
营业额,234370.11,106047.451,222171.025,92115.217,205692.949,86819.757,183823.961,153635.362
除税前盈利/(亏损),11955.262,5282.109,9647.073,3701.51,8585.899,3662.807,6017.833,4054.187
税项,-2891.021,-1339.585,-2208.492,-857.011,-2115.536,-901.376,-1922.257,-1436.73
除税后盈利/(亏损),9064.241,3942.524,7438.581,2844.499,6470.363,2761.431,4095.576,2617.457
少数股东权益,3803.096,1683.301,3157.289,634.384,2234.692,1138.807,1942.728,1273.21
股东应占盈利/(亏损),5261.145,2259.223,4281.292,2210.115,4235.671,1622.624,2152.848,1344.247
股息,919.61,,888.604,,124.884849,,716.757,302.557
除税及股息后盈利/(亏损),4341.535,2259.223,3392.688,2210.115,4110.786151,1622.624,1436.091,1041.69
基本每股盈利(仙),18.000000,7.550000,14.000000,7.370000,19.000000,7.510000,10.000000,6.000000
摊薄每股盈利(仙),18.000000,7.550000,14.000000,7.370000,19.000000,7.510000,--,--
每股股息(仙),3.060000,--,2.960000,--,0.416000,--,--,--
销售成本,-206741.44,-94308.22,-196858.214,-81838.267,-182634.824,-76853.615,-163607.503,-137099.29
折旧,-2585.721,--,-2634.731,--,-2790.343,--,-2759.666,-3014.725
销售及分销费用,-2085.93,-945.74,-2058.148,-784.764,-1637.078,-689.089,-1571.5,-1487.17
一般及行政费用,-11091.892,-4686.196,-10256.072,-4599.461,-9995.369,-4336.102,-9030.958,-8241.257
利息费用/融资成本,-3077.702,-1358.044,-2671.207,-1363.795,-3002.102,-1584.745,-2962.91,-2644.538
毛利,27628.67,11739.231,25312.811,10276.95,23058.125,9966.142,20216.458,16536.072
经营盈利,11955.262,5282.109,9647.073,3701.51,8585.899,3662.807,6017.833,4054.187
应占联营公司盈利,210.498,5.716,-62.054,-7.306,-23.315,-2.15,31.629,59.955
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
