报告期,2016-12-31,2015-12-31,2014-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,211.459,294.081,246.262
投资活动之现金流入净额,-33.135,-168.772,-515.272
融资活动之现金流入净额,-496.005,302.251,393.901
现金及现金等价物增加,-317.681,427.56,124.891
会计年初之现金及现金等价物,1471.711,1113.115,986.51
会计年终之现金及现金等价物,1096.3,1471.711,1113.115
外汇兑换率变动之影响,-57.73,-68.964,1.714
购置固定资产款项,-421.874,-398.443,-140.959
币种,港币,港币,港币
