报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,1837.814,3594.344,1124.89,2529.744,865.249,2902.971,1020.107,2210.03
投资活动之现金流入净额,-1083.386,-926.36,-214.569,-2372.976,-1717.129,-339.859,-5081.336,-1654.029
融资活动之现金流入净额,398.058,-394.012,-43.714,-401.791,4.501,2149.105,2478.052,73.2
现金及现金等价物增加,1152.486,2273.972,866.607,-245.023,-847.379,4712.217,-1583.177,629.201
会计年初之现金及现金等价物,12596.271,10244.492,10244.492,10463.738,10463.738,5743.322,5743.322,5134.308
会计年终之现金及现金等价物,13721.727,12596.271,11136.679,10244.492,9613.385,10463.738,4173.315,5743.322
外汇兑换率变动之影响,-27.03,77.807,25.58,25.777,-2.974,8.199,13.17,-20.187
购置固定资产款项,-352.438,-458.216,-328.366,-1016.472,-373.11,-612.994,-234.443,-507.292
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
