报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,2221.513,1226.683,-38.614,-61.77,323.999,223.093,303.709,11.104
投资活动之现金流入净额,-2118.977,-606.246,-429.711,-74.729,4.067,-10.15,239.208,-48.206
融资活动之现金流入净额,311.626,-459.024,245.529,1.201,-617.697,-405.718,-32.838,115.859
现金及现金等价物增加,414.162,161.413,-222.796,-135.298,-289.631,-192.775,510.079,78.757
会计年初之现金及现金等价物,64.905,64.905,282.215,282.215,553.104,553.104,42.145,42.145
会计年终之现金及现金等价物,464.982,225.505,64.905,158.909,282.215,359.896,553.104,121.342
外汇兑换率变动之影响,-14.085,-0.813,5.486,11.992,18.742,-0.433,0.88,0.44
购置固定资产款项,--,-250.551,-408.893,-76.941,-137.145,-77.007,-158.348,-103.796
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
