报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-225.154,-202.676,-83.299,-17.868,-10.835,6.323,-5.539,-1.598
投资活动之现金流入净额,3.729,5.566,-1.195,-33.704,0.511,-2.786,6.512,-6.459
融资活动之现金流入净额,190.628,173.016,73.87,77.796,-0.176,46.182,-2.458,23.219
现金及现金等价物增加,-30.797,-24.094,-10.624,26.224,-10.5,49.719,-1.485,15.162
会计年初之现金及现金等价物,65.253,94.152,94.152,71.674,71.674,21.727,21.727,6.565
会计年终之现金及现金等价物,44.389,65.253,80.283,94.152,60.943,71.674,20.242,21.727
外汇兑换率变动之影响,9.933,-4.805,-3.245,-3.746,-0.231,0.228,--,--
购置固定资产款项,-0.044,-0.84,-0.745,-0.335,--,-0.051,-0.036,-0.51
币种,港币,港币,港币,港币,港币,港币,港币,港币
