报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,75.202,0.073,-52.419,3.818,194.378,-13.119,11.873,-80.593
投资活动之现金流入净额,-125.364,80.485,14.697,79.308,-254.748,-135.227,-49.124,-19.866
融资活动之现金流入净额,3.556,-42.839,-38.61,-138.417,-18.792,59.094,266.717,110.464
现金及现金等价物增加,-46.606,37.719,-76.332,-55.291,-79.162,-89.252,229.466,10.005
会计年初之现金及现金等价物,152.341,152.341,240.013,240.013,331.864,331.864,100.777,100.777
会计年终之现金及现金等价物,111.722,190.96,152.341,180.902,240.013,242.272,331.864,110.276
外汇兑换率变动之影响,5.987,0.9,-11.34,-3.82,-12.689,-0.34,1.621,-0.506
购置固定资产款项,-35.915,-17.034,-13.63,-5.016,-56.504,-30.614,-58.323,-37.912
币种,港币,港币,港币,港币,港币,港币,港币,港币
