报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-535,2201,723,809,434,768,286,-1647
投资活动之现金流入净额,-2355,-1586,13,-56,3,-1302,-369,-1332
融资活动之现金流入净额,2330,1920,-283,-1000,-732,682,100,1914
现金及现金等价物增加,-560,2535,453,-247,-295,147,17,-1065
会计年初之现金及现金等价物,3701,1181,1181,1443,1443,1303,1303,2365
会计年终之现金及现金等价物,3192,3701,1635,1181,1146,1443,1316,1303
外汇兑换率变动之影响,51,-14,1,-16,-3,-7,-4,3
购置固定资产款项,-2435,-86,-42,-297,-196,-1402,-673,-256
币种,港币,港币,港币,港币,港币,港币,港币,港币
