报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
利息收入,85350,305285,223726,145348,70623,278198,214351,142276
利息支出,-32112,-117170,-87187,-57834,-28674,-120612,-90750,-60639
净利息收入,53238,188115,136539,87514,41949,157586,123601,81637
其他经营收入,4620,22137,12851,9747,6017,19854,8555,5224
经营收入,63239,224864,161345,105973,52450,189602,140469,93286
经营支出,-35305,-147016,-99484,-65544,-32035,-129772,-93396,-62187
总准备,-9039,-26737,-16077,-10366,-4570,-16902,-8498,-4964
其他盈利/(亏损),0,0,0,0,0,,0,
除税前盈利/(亏损),18895,51111,45784,30063,15845,42928,38575,26135
税项,-2375,-3402,-5289,-3471,-2052,-3152,-3983,-2919
除税后盈利/(亏损),16520,47709,40495,26592,13793,39776,34592,23216
少数股东权益,15,26,26,-8,-3,-25,-23,-13
股东应占盈利/(亏损),16505,47683,40469,26600,13796,39801,34615,23229
股息,,11920,,,,5972,,
除税及股息后盈利/(亏损),16505,35763,40469,26600,13796,33829,34615,23229
基本每股营利(仙),20.000000,59.000000,50.000000,33.000000,17.000000,55.000000,50.000000,34.000000
摊薄每股盈利(仙),20.000000,59.000000,50.000000,33.000000,17.000000,55.000000,50.000000,34.000000
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
