报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,-15.369,3.734,16.188
投资活动之现金流入净额,23.277,19.512,-22.154
融资活动之现金流入净额,54.135,-23.099,8.726
现金及现金等价物增加,62.043,0.147,2.76
会计年初之现金及现金等价物,-4.218,-4.309,-7.012
会计年终之现金及现金等价物,57.92,-4.218,-4.309
外汇兑换率变动之影响,0.095,-0.056,-0.057
购置固定资产款项,-1.253,-1.995,-1.575
币种,港币,港币,港币
