报告期,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,387.159,962.727,584.397,1271.171,748.333,1485.912,892.045,1776.144
除税前盈利/(亏损),-1621.979,-1223.999,-235.328,-1836.446,-543.714,124.662,218.052,765.058
税项,,,,,,,,
除税后盈利/(亏损),-1621.979,-1223.999,-235.328,-1836.446,-543.714,124.662,218.052,765.058
少数股东权益,-5.679,-1.628,1.085,2.733,4.257,10.267,5.672,14.858
股东应占盈利/(亏损),-1616.3,-1222.371,-236.413,-1839.179,-547.971,114.395,212.38,750.2
股息,,,,,,122.864,,219.861
除税及股息后盈利/(亏损),-1616.3,-1222.371,-236.413,-1839.179,-547.971,-8.469,212.38,530.339
基本每股盈利(仙),-129.300000,-97.800000,-18.900000,-148.300000,-44.500000,9.400000,17.400000,61.500000
摊薄每股盈利(仙),-129.300000,-97.800000,-18.900000,-148.300000,-44.500000,9.300000,17.300000,61.300000
每股股息(仙),--,--,--,--,--,10.000000,5.000000,18.000000
销售成本,-827.818,-1381.565,-717.317,-1137.241,-649.578,-988.313,-602.552,-983.743
折旧,-106.941,-201.098,-98.955,-181.378,-84.383,-144.603,-69.426,-121.911
销售及分销费用,-8.769,-37.734,-19.717,-45.339,-21.777,-45.64,-20.804,-60.579
一般及行政费用,-95.539,-134.448,-59.771,-143.481,-59.463,-120.141,-58.981,-157.607
利息费用/融资成本,-0.088,-0.067,-0.033,-0.144,-0.091,-0.126,-0.024,-0.146
毛利,-440.659,-418.838,-132.92,133.93,98.755,497.599,289.493,792.401
经营盈利,-1621.891,-1223.932,-235.295,-1836.302,-543.623,124.788,218.076,765.204
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
