报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
利息收入,1760.222,866.412,1667.695,832.752,1691.906,847.426,1640.033,804.963
利息支出,-386.59,-191.344,-328.863,-163.924,-356.22,-194.483,-389.236,-187.16
净利息收入,1373.632,675.068,1338.832,668.828,1335.686,652.943,1250.797,617.803
其他经营收入,34.56,19.119,29.869,14.626,32.356,15.534,34.142,19.686
经营收入,1600.54,785.09,1544.617,769.546,1561.34,771.798,1459.998,723.576
经营支出,-852.44,-421.803,-798.761,-396.065,-800.484,-398.061,-778.95,-379.176
总准备,-146.093,-74.659,-255.737,-128.058,-265.417,-126.481,-224.256,-119.286
其他盈利/(亏损),14.341,4.501,5.826,-0.439,10.671,14.017,11.949,4.034
除税前盈利/(亏损),616.45,293.129,495.659,244.984,506.309,261.273,468.921,229.148
税项,-112.936,-54.987,-89.098,-44.619,-83.354,-42.448,-84.531,-42.698
除税后盈利/(亏损),503.514,238.142,406.561,200.365,422.955,218.825,384.39,186.45
少数股东权益,,,,,,,,
股东应占盈利/(亏损),503.514,238.142,406.561,200.365,422.955,218.825,384.39,186.45
股息,230.563,54.896,197.625,54.896,197.625,54.896,175.667,54.896
除税及股息后盈利/(亏损),272.951,183.246,208.936,145.469,225.33,163.929,208.723,131.554
基本每股营利(仙),45.900000,21.700000,37.000000,18.200000,38.500000,19.900000,35.000000,17.000000
摊薄每股盈利(仙),45.900000,21.700000,37.000000,18.200000,38.500000,19.900000,35.000000,17.000000
币种,港币,港币,港币,港币,港币,港币,港币,港币
