报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-68.605,-31.687,-23.691,-26.798,-12.595,-13.309,-59.777,2.424
投资活动之现金流入净额,-93.033,24.937,-49.859,-2.956,-37.844,-6.124,143.704,-11.916
融资活动之现金流入净额,129.685,-11.548,15.874,11.357,28.588,14.49,1.078,11.875
现金及现金等价物增加,-31.953,-18.298,-57.676,-18.397,-21.851,-4.943,85.005,2.383
会计年初之现金及现金等价物,47.344,47.344,110.014,110.014,138.126,138.126,56.227,56.227
会计年终之现金及现金等价物,22.765,33.326,47.344,91.009,110.014,133.456,138.126,58.61
外汇兑换率变动之影响,7.374,4.28,-4.994,-0.608,-6.261,0.273,-3.106,--
购置固定资产款项,-24.575,-2.764,-12.536,-1.592,-18.837,-9.929,-16.778,-9.865
币种,港币,港币,港币,港币,港币,港币,港币,港币
