报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-10.072,-28.207,-20.281,-18.71,-26.439,-20.147,-31,-13.767
投资活动之现金流入净额,-57.958,5.396,20.839,14.671,208.25,185.647,-364.534,-371.256
融资活动之现金流入净额,814.456,31.945,-13.244,-5.083,-98.232,-90.193,236.96,101.849
现金及现金等价物增加,746.426,9.134,-12.686,-9.122,83.579,75.307,-158.574,-283.174
会计年初之现金及现金等价物,134.356,134.356,155.372,155.372,79.036,79.036,250.847,378.888
会计年终之现金及现金等价物,886.861,146.186,134.356,144.873,155.372,155.473,79.036,82.127
外汇兑换率变动之影响,6.079,2.696,-8.33,-1.377,-7.243,1.13,-13.237,-13.587
购置固定资产款项,-48.864,-13.31,-11.589,-5.181,-87.401,-79.538,-126.032,-1.777
币种,港币,港币,港币,港币,港币,港币,港币,港币
