报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31
报表类型,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-6.721,1.569,8.746,5.646,11.93
投资活动之现金流入净额,-3.242,-0.156,9.755,3.433,-10.849
融资活动之现金流入净额,32.207,-16.546,-8.454,-12.482,3.327
现金及现金等价物增加,22.244,-15.133,10.047,-3.403,4.408
会计年初之现金及现金等价物,23.308,23.308,13.261,13.261,8.853
会计年终之现金及现金等价物,44.638,8.175,23.308,9.858,13.261
外汇兑换率变动之影响,-0.914,--,--,--,--
购置固定资产款项,-3.276,-0.177,-5.136,-4.749,-3.876
币种,人民币,人民币,人民币,人民币,人民币
