报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-40.901,-46.245,225.898,305.916,-458.939,147.309,28.294,2.553
投资活动之现金流入净额,-117.756,-24.537,-242.03,-156.471,68.976,181.855,-71.769,4.391
融资活动之现金流入净额,296.685,-12.022,186.892,-113.365,389.495,5.751,0,0
现金及现金等价物增加,138.028,-82.804,170.76,36.08,-0.468,334.915,-43.475,6.944
会计年初之现金及现金等价物,206.054,206.054,36.179,36.179,37.034,37.034,80.502,80.502
会计年终之现金及现金等价物,348.655,125.082,206.054,72.194,36.179,371.903,37.034,87.378
外汇兑换率变动之影响,4.573,1.832,-0.885,-0.065,-0.387,-0.046,0.007,-0.068
购置固定资产款项,-38.596,-3.433,-6.306,-1.781,-0.214,-0.179,-0.434,-0.173
币种,港币,港币,港币,港币,港币,港币,港币,港币
