报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
非流动资产,2312.489,1458.553,478.497,389.22,175.139,171.866,89.283,300.56
流动资产,399.612,389.367,278.882,396.756,623.31,301.739,408.834,455.588
流动负债,391.649,368.789,113.736,122.046,137.377,174.427,170.275,501.375
净流动资产/(负债),7.963,20.578,165.146,274.71,485.933,127.312,238.559,-45.787
非流动负债,624.342,183.516,36.406,41.51,37.29,1.88,55.533,269.48
少数股东权益 - (借)/贷,90.182,57.607,-4,-1.638,-1.293,8.953,10.044,155.061
净资产/(负债),1696.11,1295.615,607.237,622.42,623.782,297.298,272.309,-14.707
已发行股本,284.227,237.227,169.15,169.15,1691.497,1291.497,913.878,913.878
储备,1321.701,1000.781,442.087,454.908,-1066.422,-1003.152,-651.613,-1083.646
股东权益/(亏损),1605.928,1238.008,611.237,624.058,625.075,288.345,262.265,-169.768
无形资产(非流动资产),124.739,92.8,5.469,5.871,6.153,11.666,11.484,96.481
物业、厂房及设备(非流动资产),606.205,324.162,21.591,16.117,0.119,23.245,19.572,88.684
附属公司权益(非流动资产),--,--,80,--,--,90,--,--
联营公司权益 (非流动资产),,,,,,,,
其他投资(非流动资产),28.131,21.269,153.594,151.542,143.951,9.42,20.537,71.875
应收账款(流动资产),21.365,26.69,22.338,18.476,23.617,21.627,22.749,47.798
存货(流动资产),86.125,80.516,74.026,98.223,96.278,114.984,106.789,179.022
现金及银行结存(流动资产),179.707,178.683,144.461,228.449,447.57,95.576,214.17,131.531
应付帐款(流动负债),40.582,63.478,19.687,24.905,17.945,30.497,19.159,35.292
银行贷款(流动负债),132.889,42.171,41.307,43.199,51.15,90.883,90.77,128.398
非流动银行贷款,5.383,32.262,34.05,38.528,34.617,--,--,--
总资产,2712.101,1847.92,757.379,785.976,798.449,473.605,498.117,756.148
总负债,1015.991,552.305,150.142,163.556,174.667,176.307,225.808,770.855
股份数目(香港),28422722000股,23722722211股,16914972000股,16914972000股,16914972000股,12914972000股,9138782000股,9138782000股
币种,港币,港币,港币,港币,港币,港币,港币,港币
