报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,300.31729879,124.2390078,207.92609634000002,111.07269348,177.36880971000002,93.40064769,134.53444596,65.00804882999999
除税前盈利/(亏损),78.79564723,41.21660949,73.74397988,42.21299081,43.49419244,30.81686491,42.91293744,22.69175289
税项,-10.51166037,-5.78123174,-10.30338906,-5.98451904,-5.6285748799999995,-4.18754603,-5.88174037,-3.08516375
除税后盈利/(亏损),68.28398686,35.43537775,63.44059082,36.228471770000006,37.865617560000004,26.62931888,37.03119707,19.60658914
少数股东权益,,,,,,,,
股东应占盈利/(亏损),68.28398686,35.43537775,63.44059082,36.228471770000006,37.865617560000004,26.62931888,37.03119707,19.60658914
股息,,,10.721412,,6.0869952000000005,,6.0869952000000005,
除税及股息后盈利/(亏损),68.28398686,35.43537775,52.71917882,36.228471770000006,31.77862236,26.62931888,30.94420187,19.60658914
基本每股盈利(仙),99.000000,51.000000,92.000000,52.000000,59.000000,45.000000,74.000000,39.000000
摊薄每股盈利(仙),99.000000,51.000000,92.000000,52.000000,59.000000,45.000000,74.000000,39.000000
每股股息(仙),23.100000,--,15.500000,--,8.800000,--,8.800000,--
销售成本,84.0628843,-30.89218866,-48.261494799999994,-27.690636129999998,-55.27980095,-24.94746155,-34.95682921,-17.21157766
折旧,--,-2.79905313,-5.1319598399999995,-2.64990653,-4.03690393,-1.84660042,-3.2395957799999997,-1.5426786200000002
销售及分销费用,-88.94785928,-31.87015927,-52.22811653,-26.37193166,-45.39714356,-20.73381184,-29.17398436,-10.779526390000001
一般及行政费用,-44.3282654,-21.83340136,-35.19037234,-15.29031987,-36.503697609999996,-17.766535079999997,-25.82228245,-13.066600470000001
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,384.38018308999995,93.34681914,159.66460153999998,82.15452579000001,120.59227312,67.38321168,98.2688438,47.216915560000004
经营盈利,78.98121902,41.11830949,70.81804015,41.33313476,43.49575128,31.29520109,42.24849373,22.358554390000002
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
