报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-111.837,-103.877,-110.594,-121.778,-106.634,-117.2,-191.997,-58.143
投资活动之现金流入净额,2.821,2.284,-6.814,-7.523,-90.485,-15.945,-11.327,6.491
融资活动之现金流入净额,-4.546,4.915,85.711,-4.031,121.523,124.126,-0.034,-0.034
现金及现金等价物增加,-113.562,-96.678,-31.697,-133.332,-75.596,-9.019,-203.358,-51.686
会计年初之现金及现金等价物,156.173,156.173,182.636,182.636,256.782,256.782,457.084,457.084
会计年终之现金及现金等价物,39.32,57.797,156.173,49.748,182.636,247.469,256.782,405.985
外汇兑换率变动之影响,-3.291,-1.698,5.234,0.444,1.45,-0.294,3.056,0.587
购置固定资产款项,--,--,-1.056,-0.224,-0.982,-0.09,-1.225,-0.985
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
