报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,3927.930833,18333.874993,10864.262937,10803.690687,5476.740783,21838.516109,5268.803953,7450.911679
除税前盈利/(亏损),11547.96254,10614.355026,4811.158632,7752.916001,4374.807012,10621.031438,4057.426627,10324.368703
税项,-1159.784881,-2507.862151,-689.985342,-593.973965,-424.503283,-1146.103231,-318.69704,-1281.069728
除税后盈利/(亏损),10388.177659,8106.492875,4121.17329,7158.942036,3950.303729,9474.928207,3738.729587,9043.298975
少数股东权益,21.574543,691.82057,680.997498,68.505049,66.054296,102.943063,5.361752,121.815909
股东应占盈利/(亏损),10366.603116,7414.672305,3440.175792,7090.436987,3884.249433,9371.985144,3733.367835,8921.483066
股息,3740.108106,3340.161761,813.931853,3137.818441,795.379401,3039.666904,727.687094,3003.688371
除税及股息后盈利/(亏损),6626.49501,4074.510544,2626.243939,3952.618546,3088.870032,6332.31824,3005.680741,5917.794695
基本每股盈利(仙),164.000000,119.000000,56.000000,116.000000,63.700000,154.900000,61.900000,149.300000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),58.000000,53.000000,13.000000,51.000000,13.000000,50.000000,12.000000,50.000000
销售成本,-622.072066,-7859.044281,-5614.772096,-3613.369102,-1785.988619,-13631.420045,-2244.577637,-1046.622645
折旧,-54.739922,-98.270625,-46.30105,-82.367071,-38.264311,-89.535,-43.43804,-77.808909
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-433.522762,-778.493558,-622.734933,-957.150404,-578.738702,-684.166651,-373.42868,-665.490397
利息费用/融资成本,-53.373412,-195.721827,-95.811575,-194.364942,-105.173229,-206.125794,-116.503359,-232.843578
毛利,2331.050422,7913.717614,3895.226102,4733.455839,2533.965848,5800.966082,1955.027453,4602.889392
经营盈利,11547.96254,10614.355026,4811.158632,7752.916001,4374.807012,10621.031438,4057.426627,10324.368703
应占联营公司盈利,1330.5107,1546.143601,675.488444,1884.575901,1084.159124,1162.97474,553.776934,1429.548748
币种,港币,港币,港币,港币,港币,港币,港币,港币
