报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-65.776,243.584,44.253,-112.87,-108.092,-23.62,41.831,-53.632
投资活动之现金流入净额,-38.813,12.015,-1.99,-10.371,-1.728,-12.004,-36.357,-7.684
融资活动之现金流入净额,6.984,0,0,68.193,68.193,-0.054,-0.024,-0.025
现金及现金等价物增加,-97.605,255.599,42.263,-55.048,-41.627,-35.678,5.45,-61.341
会计年初之现金及现金等价物,299.947,44.45,44.45,99.503,99.503,135.734,135.734,197.36
会计年终之现金及现金等价物,202.55,299.947,86.586,44.45,55.611,99.503,141.021,135.734
外汇兑换率变动之影响,0.208,-0.102,-0.127,-0.005,-2.265,-0.553,-0.163,-0.285
购置固定资产款项,-4.818,-0.464,-0.448,-2.51,-0.452,-5.781,-2.353,-4.85
币种,美元,美元,美元,美元,美元,美元,美元,美元
