报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-47.679,-33.694,-10.845,-62.356,68.136,104.628,103.038,64.889
投资活动之现金流入净额,156.445,144.035,251.143,723.717,-17.691,19.976,-42.436,-51.155
融资活动之现金流入净额,-135,-580.5,-540,-117.45,-87.75,-60.75,-33.75,-41.85
现金及现金等价物增加,-26.234,-470.159,-299.702,543.911,-37.305,63.854,26.852,-28.116
会计年初之现金及现金等价物,215.181,685.34,685.34,141.429,141.429,77.575,77.575,105.691
会计年终之现金及现金等价物,188.947,215.181,385.638,685.34,104.124,141.429,104.427,77.575
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-16.468,-217.321,-165.631,-67.713,-13.305,-60.602,-0.356,-0.828
币种,港币,港币,港币,港币,港币,港币,港币,港币
