报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,1279,2958,512,3594,1258,2795,450,3165
投资活动之现金流入净额,20,2404,1877,-458,-645,2386,4841,-1602
融资活动之现金流入净额,-1399,-7743,-1111,-4158,701,-2394,-1672,-1618
现金及现金等价物增加,-100,-2381,1278,-1023,1314,2787,3619,-55
会计年初之现金及现金等价物,6437,8893,8893,10406,10406,7619,7619,7748
会计年终之现金及现金等价物,6407,6437,10005,8893,11354,10406,11258,7619
外汇兑换率变动之影响,70,-76,-166,-490,-366,--,20,-74
购置固定资产款项,-226,-688,-46,-549,-415,-237,-54,-223
币种,港币,港币,港币,港币,港币,港币,港币,港币
