报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,1113,981,726,1031,1870,1070,2193,1540
投资活动之现金流入净额,42893,11240,-45848,3205,23166,19509,44843,34004
融资活动之现金流入净额,-34660,-14982,-5805,-4311,-5741,-4290,-5475,23400
现金及现金等价物增加,9346,-2761,-50927,-75,19295,16289,41561,58944
会计年初之现金及现金等价物,15212,15212,66097,66097,46854,46854,5294,5294
会计年终之现金及现金等价物,24557,12452,15212,65687,66097,63170,46854,64238
外汇兑换率变动之影响,-1,1,42,-335,-52,27,-1,--
购置固定资产款项,--,--,--,--,-1,--,-123,-86
币种,港币,港币,港币,港币,港币,港币,港币,港币
