报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,年报,三季报,中报,一季报,年报,三季报,中报,一季报
营业额,3867.623,2835.852,1775.25,713.442,2793.103,2053.088,1358.544,571.637
除税前盈利/(亏损),-31.728,27.258,24.423,-57.157,-208.762,-101.522,-31.259,-128.498
税项,-57.209,-44.88,-31.51,-15.911,-28.022,-17.056,-12.974,-6.295
除税后盈利/(亏损),-88.937,-17.622,-7.087,-73.068,-236.784,-118.578,-44.233,-134.793
少数股东权益,-68.094,-48.493,-32.864,-27.402,-34.042,-10.249,-1.339,-21.23
股东应占盈利/(亏损),-20.843,30.871,25.777,-45.666,-202.742,-108.329,-42.894,-113.563
股息,87.798,,43.137,,86.952,,42.433,
除税及股息后盈利/(亏损),-108.641,30.871,-17.36,-45.666,-289.694,-108.329,-85.327,-113.563
基本每股盈利(仙),-4.120000,6.220000,5.200000,-9.200000,-40.930000,-21.890000,-8.680000,-22.980000
摊薄每股盈利(仙),-4.120000,6.210000,5.200000,-9.200000,-40.930000,-21.890000,-8.680000,-22.980000
每股股息(仙),20.000000,--,10.000000,--,17.491770,--,8.546770,--
销售成本,-1687.86,-1217.687,-741.971,-267.639,-1203.234,-884.252,-574.673,-225.192
折旧,-159.498,--,-79.715,--,-148.043,-109.469,-71.412,-34.463
销售及分销费用,-624.716,-455.742,-292.49,-146.038,-519.662,-379.81,-256.991,-122.214
一般及行政费用,-734.56,-531.424,-344.853,-172.253,-720.967,-525.799,-353.725,-191.584
利息费用/融资成本,-10.409,-7.531,-4.727,-2.189,-8.65,-6.695,-4.768,-2.737
毛利,2179.763,1618.165,1033.279,445.803,1589.869,1168.836,783.871,346.445
经营盈利,-29.994,18.798,19.545,-60.529,-387.444,-224.728,-119.193,-128.369
应占联营公司盈利,-0.822,-0.55,-0.406,-0.195,-0.862,-0.714,-0.53,-0.743
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
