报告期,2016-12-31,2015-12-31,2014-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,-61.82,-94.988,-75.952
投资活动之现金流入净额,615.516,482.25,93.196
融资活动之现金流入净额,-347.662,-326.039,-76.642
现金及现金等价物增加,206.034,61.223,-59.398
会计年初之现金及现金等价物,156.986,101.439,160.806
会计年终之现金及现金等价物,343.028,156.986,101.439
外汇兑换率变动之影响,-19.992,-5.676,0.031
购置固定资产款项,-0.026,-0.053,-0.585
币种,港币,港币,港币
