报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,6376,19572,14528,7272,2580,24893,19222,10535
投资活动之现金流入净额,-4091,-21312,-16904,-10858,-2835,-37180,-23711,-16372
融资活动之现金流入净额,-4106,4708,5007,10448,746,4634,-3369,9881
现金及现金等价物增加,-1821,2968,2631,6862,491,-7653,-7858,4044
会计年初之现金及现金等价物,4616,1695,1695,1695,1695,9080,9080,9080
会计年终之现金及现金等价物,2724,4616,4331,8563,2218,1695,1327,13214
外汇兑换率变动之影响,-71,-47,5,6,32,268,105,90
购置固定资产款项,-4128,-7796,-19140,-5341,-5324,-21533,-24485,-3602
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
