报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-187.445,944.618,277.993,1882.92,264.323,406.751,120.981,567.771
投资活动之现金流入净额,592.08,-907.878,-186.476,-358.01,110.525,-176.393,-176.174,-85.294
融资活动之现金流入净额,688.974,-321.062,-131.316,-653.124,-200.216,-91.243,-114.169,64.129
现金及现金等价物增加,1093.609,-284.322,-39.799,871.786,174.632,139.115,-169.362,546.606
会计年初之现金及现金等价物,2885.736,3170.058,3170.058,2298.272,2298.272,2159.157,2159.157,1612.551
会计年终之现金及现金等价物,3979.345,2885.736,3130.259,3170.058,2472.904,2298.272,1989.795,2159.157
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-158.798,-232.44,-121.749,-166.739,-81.073,-173.667,-130.429,-220.412
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
