报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,66.477,76.276,24.078
投资活动之现金流入净额,-40.587,-7.059,100.14
融资活动之现金流入净额,8.693,-77.509,-122.082
现金及现金等价物增加,34.583,-8.292,2.136
会计年初之现金及现金等价物,5.32,13.612,11.476
会计年终之现金及现金等价物,39.864,5.32,13.612
外汇兑换率变动之影响,-0.039,--,--
购置固定资产款项,-6.024,-5.048,-13.237
币种,人民币,人民币,人民币
