报告期,2017-11-30,2017-05-31,2016-11-30,2016-05-31,2015-11-30,2015-05-31,2014-11-30,2014-05-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-7.131,-18.445,-8.863,-16.74,-10.251,-14.288,-5.836,-15.328
投资活动之现金流入净额,-0.289,-1.864,-0.1,-2.292,-0.197,-1.54,-7.029,-1.538
融资活动之现金流入净额,5.876,23.157,8.894,17.924,10.288,16.852,13.976,15.762
现金及现金等价物增加,-1.544,2.848,-0.069,-1.108,-0.16,1.024,1.111,-1.104
会计年初之现金及现金等价物,4.284,1.436,1.436,2.544,2.544,1.52,1.52,2.624
会计年终之现金及现金等价物,2.74,4.284,1.367,1.436,2.384,2.544,2.631,1.52
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-0.289,-0.151,-0.1,-0.592,-0.197,-0.191,-0.566,-0.327
币种,港币,港币,港币,港币,港币,港币,港币,港币
