报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-18.789,-49.398,-15.708,-64.451,-130.721,6.114,-21.343,-151.245
投资活动之现金流入净额,8.18,7.188,7.36,-2.174,-13.181,-8.515,-32.278,-14.356
融资活动之现金流入净额,2.218,-38.329,-68.353,152.849,141.208,-7.169,49.225,158.256
现金及现金等价物增加,-8.391,-80.539,-76.701,86.224,-2.694,-9.57,-4.396,-7.345
会计年初之现金及现金等价物,17.559,98.098,98.098,11.874,11.874,21.444,21.444,28.789
会计年终之现金及现金等价物,9.168,17.559,21.397,98.098,9.18,11.874,17.048,21.444
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,--,-3.36,--,-10.824,--,-5.169,--,-6.415
币种,港币,港币,港币,港币,港币,港币,港币,港币
