报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,70425.874,35821.777,59286.161,30016.4,57732.974,29193.057,56080.546,23675.412
除税前盈利/(亏损),18691.753,8980.494,13195.878,7608.043,13722.409,7317.209,15256.433,6993.207
税项,-8121.06,-3614.371,-5685.493,-3229.181,-5563.671,-2811.508,-5768.686,-2334.85
除税后盈利/(亏损),10570.693,5366.123,7510.385,4378.862,8158.738,4505.701,9487.747,4658.357
少数股东权益,2730.199,1486.879,2338.53,1350.533,2042.954,947.162,1383.914,478.059
股东应占盈利/(亏损),7840.494,3879.244,5171.855,3028.329,6115.784,3558.539,8103.833,4180.298
股息,2791.178,1152.807,2272.628,954.318,1985.269,821.541,2456.033,826.958
除税及股息后盈利/(亏损),5049.316,2726.437,2899.227,2074.011,4130.515,2736.998,5647.8,3353.34
基本每股盈利(仙),232.400000,114.950000,150.600000,87.550000,176.700000,102.840000,234.300000,120.830000
摊薄每股盈利(仙),231.900000,114.770000,150.400000,87.480000,176.400000,102.760000,233.900000,120.670000
每股股息(仙),100.000000,40.000000,76.000000,27.350400,57.170000,23.658000,71.148000,23.814000
销售成本,-48996.361,-25230.859,-42937.532,-21549.397,-41284.575,-20231.103,-37855.393,-15601.859
折旧,-580.353,-241.157,-430.149,-219.494,-430.066,-238.67,-475.488,-198.523
销售及分销费用,-1461.804,-557.632,-1352.643,-425.439,-1615.275,-660.83,-1495.887,-624.925
一般及行政费用,-2989.871,-1678.451,-2742.72,-1608.077,-3278.396,-1562.75,-2807.693,-1414.891
利息费用/融资成本,-731.566,-373.632,-1545.778,-682.146,-1749.91,-345.993,-412.09,-178.448
毛利,21429.513,10590.918,16348.629,8467.003,16448.399,8961.954,18225.153,8073.553
经营盈利,17678.715,8759.62,14820.215,8251.241,15614.226,7881.435,15671.458,7188.593
应占联营公司盈利,167.593,141.164,37.584,84.103,108.684,-45.204,-153.47,-69.552
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
