报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,37.835,430.648,392.427,-50.638,-189.142,269.53,161.998,96.011
投资活动之现金流入净额,502.1,113.562,87.732,-360.219,-358.15,-337.839,-21.602,451.229
融资活动之现金流入净额,305.295,3.394,-69.163,683.563,278.07,594.68,459.413,161.323
现金及现金等价物增加,845.23,547.604,410.996,272.706,-269.222,526.371,599.809,708.563
会计年初之现金及现金等价物,2091.168,1688.445,1688.445,1482.238,1482.238,978.691,978.691,261.004
会计年终之现金及现金等价物,3009.255,2091.168,2055.259,1688.445,1212.07,1482.238,1557.523,978.691
外汇兑换率变动之影响,72.827,-144.881,-44.182,-66.499,-0.946,-22.824,-20.977,9.124
购置固定资产款项,22.4,-0.829,--,-0.249,-0.49,-67.314,-66.593,-127.526
币种,港币,港币,港币,港币,港币,港币,港币,港币
