报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,240.762,1013.296,748.846,491.417,222.321,796.137,565.436,347.365
除税前盈利/(亏损),-4.236,53.373,44.154,30.118,10.4,32.41,3.01,-10.699
税项,,3.6,,,,,,
除税后盈利/(亏损),-4.236,56.973,44.154,30.118,10.4,32.41,3.01,-10.699
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-4.236,56.973,44.154,30.118,10.4,32.41,3.01,-10.699
股息,,,,,,,,
除税及股息后盈利/(亏损),-4.236,56.973,44.154,30.118,10.4,32.41,3.01,-10.699
基本每股盈利(仙),-0.280000,3.710000,2.880000,1.960000,0.680000,2.110000,0.200000,-0.700000
摊薄每股盈利(仙),-0.280000,3.710000,2.880000,1.960000,0.680000,2.110000,0.200000,-0.700000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-218.226,-855.705,-628.548,-413.436,-190.941,-686.541,-497.997,-316.207
折旧,-20.471,-77.861,-57.118,-37.559,-18.685,-67.926,-50.161,-32.797
销售及分销费用,--,-7.732,--,-3.769,--,-7.68,--,-3.802
一般及行政费用,--,-74.383,--,-35.379,--,-63.18,--,-30.392
利息费用/融资成本,--,--,--,--,--,-0.014,--,--
毛利,22.536,157.591,120.298,77.981,31.38,109.596,67.439,31.158
经营盈利,-4.236,53.373,44.154,30.118,10.4,32.41,3.01,-10.699
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
