报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-380.722,-1103.577,-597.974,-235.821,-152.617,49.401,32.649,94.438
投资活动之现金流入净额,60.155,-49.004,-19.819,-114.982,-128.272,963.795,149.114,-73.184
融资活动之现金流入净额,244,690.649,103.683,444.785,28.339,-426.103,-198.96,-143.366
现金及现金等价物增加,-76.568,-461.932,-514.11,93.982,-252.55,587.093,-17.197,-122.112
会计年初之现金及现金等价物,426.875,889.968,894.934,796.969,796.969,219.19,219.19,332.782
会计年终之现金及现金等价物,354.162,426.875,380.563,889.968,544.911,796.969,200.07,219.19
外汇兑换率变动之影响,3.855,-1.161,-0.261,-0.983,0.492,-9.314,-1.923,8.52
购置固定资产款项,--,-9.062,-4.213,-105.992,-103.7,-29.081,-21.667,-99.653
币种,港币,港币,港币,港币,港币,港币,港币,港币
