报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,43255.634634,152459.444,111074.350642,71433.689,37577.079025,113814.236,83220.630924,52924.371
除税前盈利/(亏损),2340.672058,2801.733,4599.657927,820.036,1462.917349,13813.138,15142.413665,10009.278
税项,-612.736328,-1217.526,-1254.992291,-478.875,-493.018593,-3465.151,-3633.568416,-2414.004
除税后盈利/(亏损),1727.93573,1584.207,3344.665636,341.161,969.898756,10347.987,11508.845249,7595.274
少数股东权益,508.967607,4.371,484.326612,97.217,317.919488,1827.56,2120.145493,1418.434
股东应占盈利/(亏损),1218.968123,1579.836,2860.339024,243.944,651.979268,8520.427,9388.699756,6176.84
股息,,1520,,,,4408,,
除税及股息后盈利/(亏损),1218.968123,59.836,2860.339024,243.944,651.979268,4112.427,9388.699756,6176.84
基本每股盈利(仙),8.000000,10.000000,19.000000,2.000000,4.000000,56.000000,62.000000,41.000000
摊薄每股盈利(仙),8.000000,10.000000,19.000000,2.000000,4.000000,56.000000,62.000000,41.000000
每股股息(仙),--,10.000000,--,--,--,29.000000,--,--
销售成本,-37422.399257,-92737.304,-97685.151927,-44001.2,-32953.324536,-56617.542,-60844.051526,-23164.638
折旧,--,-20180.83,--,-10146.899,--,-14815.62,--,-7419.917
销售及分销费用,-6.183643,--,-10.282723,--,-2.802414,--,-9.52555,--
一般及行政费用,-899.164226,--,-2761.246315,--,-884.601239,--,-2510.260696,--
利息费用/融资成本,-2444.766542,-9749.004,-6929.57441,-4662.641,-2176.396597,-6817.526,-5116.134547,-3475.404
毛利,5833.235377,59722.14,13389.198715,27432.489,4623.754489,57196.694,21707.019773,29302.454
经营盈利,2329.456493,9183.39,4518.049561,5067.014,1351.298646,18377.74,15036.184256,12738.555
应占联营公司盈利,215.450357,425.215,477.49326,156.07,94.947154,1298.889,995.724874,558.118
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
