报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,230.926,47.091,-49.158,-16.734,-187.182,-122.523,-243.783,-153.296
投资活动之现金流入净额,11.519,4.371,45.627,36.689,139.49,107.262,-2.32,-1.292
融资活动之现金流入净额,-85.957,-8.983,9.98,-26.756,12.866,5.681,287.323,295.146
现金及现金等价物增加,156.488,42.479,6.449,-6.801,-34.826,-9.58,41.22,140.558
会计年初之现金及现金等价物,29.815,29.815,23.332,23.332,57.147,57.147,16.355,16.355
会计年终之现金及现金等价物,190.577,73.213,29.815,16.475,23.332,46.671,57.147,156.999
外汇兑换率变动之影响,4.274,0.919,0.034,-0.056,1.011,-0.896,-0.428,0.086
购置固定资产款项,-0.109,--,-0.043,--,-0.035,--,-2.393,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
