报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
现金及短期资金,908273,938571,950286,963575,1010524,991435,957192,1040308
银行同业及其他金融机构之存款,807894,782468,783525,854775,696503,715787,704370,651493
贸易票据,--,--,--,--,--,--,--,--
香港特区政府负债证明书,,,,,,,,
客户贷款及其他账项,4583350,4354499,4312557,4270542,4244850,4009046,3931176,3891431
持至到期证券 债务证券 股票,--,1511375,1479200,1449859,1413756,1407449,1305974,1205326
联营公司权益,3419,3357,3363,3300,,714,652,623
合资公司权益及其他权益,--,--,--,--,--,--,--,--
无形资产,,,,,,,,
固定资产及投资物业,134395,132492,125781,121666,116600,114425,104180,98170
其他资产,2456544,635861,627708,637049,618861,592544,570123,562320
总资产,9266797,9038254,8935790,8930838,8733711,8403166,8091810,7956322
香港特区政府纸币流通额,,,,,,,,
银行及其他金融机构存款及结余,1978348,2382744,2388207,2349366,2267087,2231060,2065438,2024521
客户存款,5718712,4930345,4866841,4938694,4937673,4728589,4728274,4734627
已发行之债务证券,289574,287662,259744,260945,228024,229515,188713,179250
其他负债,273559,263818,261676,279969,261037,257336,250342,270510
总负债,8598296,8361983,8272291,8282430,8081553,7770759,7472932,7400828
借入资本,--,--,--,--,--,--,--,--
股本,74263,74263,74263,74263,74263,74263,74263,74263
储备,589073,596880,583981,568987,574526,554879,541556,478252
股东权益/(亏损),663336,671143,658244,643250,648789,629142,615819,552515
少数股东权益 - (借)/贷,5165,5128,5255,5158,3369,3265,3059,2979
资本来源合计,668501,676271,663499,648408,652158,632407,618878,555494
负债及资本来源合计,9266797,9038254,8935790,8930838,8733711,8403166,8091810,7956322
股份数目 (千),--,35011862630,--,35011862630,--,35011862630,--,35011862630
持有的存款证,--,--,--,--,--,--,--,--
持作买卖用途的证券,,,,,,,,
已发行的存款证,328084,488951,484643,443126,375805,318950,232190,183508
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
