报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,67.182,15.05,37.213,-57.917,-133.002,-40.301,-95.248,-221.379
投资活动之现金流入净额,-3.079,-24.467,-5.285,0.93,-11.432,-84.654,-47.774,4.777
融资活动之现金流入净额,-47.456,-62.237,27.664,185.153,131.908,190.759,153.28,-12.687
现金及现金等价物增加,16.647,-71.654,59.592,128.166,-12.526,65.804,10.258,-229.289
会计年初之现金及现金等价物,257.93,329.431,329.431,201.015,201.015,134.65,134.65,364.057
会计年终之现金及现金等价物,274.537,257.93,389.185,329.431,188.449,201.015,145.003,134.65
外汇兑换率变动之影响,-0.04,0.153,0.162,0.25,-0.04,0.561,0.095,-0.118
购置固定资产款项,--,-21.681,--,-11.461,-4.776,-22.866,-17.774,-9.403
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
