报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-42037.411,-15477.256,60539.891,27086.577,38343.975,4426.548,-4563.405,-13322.793
投资活动之现金流入净额,-8079.45,-3236.318,15113.857,1287.726,782.383,-115.778,-2407.388,-3644.919
融资活动之现金流入净额,-13140.639,-23130.471,-32394.422,-11134.387,7118.792,14493.225,16421.243,23010.284
现金及现金等价物增加,-63257.5,-41844.045,43259.326,17239.916,46245.15,18803.995,9450.45,6042.572
会计年初之现金及现金等价物,154983.386,154983.386,120047.895,100572.591,58280.945,58280.945,40875.76,51139.147
会计年终之现金及现金等价物,99460.057,116228.938,154983.386,115239.09,100572.591,77108.286,50238.142,56798.15
外汇兑换率变动之影响,7734.171,3089.597,-8323.835,-2573.417,-3953.504,23.346,-88.068,-383.569
购置固定资产款项,-4630.801,-3413.636,-3273.083,-2070.332,-2586.047,-606.557,-5352.727,-3181.849
币种,港币,港币,港币,港币,港币,港币,港币,港币
