报告期,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2015-06-30,2014-12-31
报表类型,中报,年报,三季报,中报,年报,三季报,中报,年报
经营业务所得之现金流入净额,-25.382,23.138,-2.001,8.969,39.118,16.548,31.612,-9.033
投资活动之现金流入净额,-6.116,-18.328,-8.133,-6.15,-41.034,-23.809,-22.606,-18.795
融资活动之现金流入净额,-14.271,-58.06,-57.251,-30.947,174.34,169.589,30.223,16.054
现金及现金等价物增加,-45.769,-53.25,-67.385,-28.128,172.424,162.328,39.229,-11.774
会计年初之现金及现金等价物,151.927,200.599,200.599,200.599,25.761,25.761,25.761,37.549
会计年终之现金及现金等价物,105.9,151.927,136.594,175.581,200.599,189.605,65.002,25.761
外汇兑换率变动之影响,-0.258,4.578,3.38,3.11,2.414,1.516,0.012,-0.014
购置固定资产款项,-8.602,-20.231,-9.72,-7.321,-42.801,-24.949,-22.77,-20.845
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
