报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,775.542,-439.347,-46.216
投资活动之现金流入净额,-310.25,-370.956,-277.481
融资活动之现金流入净额,-336.509,772.631,231.97
现金及现金等价物增加,128.783,-37.672,-91.727
会计年初之现金及现金等价物,175.953,213.625,305.352
会计年终之现金及现金等价物,304.736,175.953,213.625
外汇兑换率变动之影响,--,--,--
购置固定资产款项,-458.566,-153.77,-131.01
币种,人民币,人民币,人民币
