报告期,2017-12-31,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2015-06-30
报表类型,年报,中报,年报,三季报,中报,年报,三季报,中报
营业额,9706.528,4205.179,7787.18,3179.809568,3578.014,6738.397,2438.2824276399997,2930.596
除税前盈利/(亏损),6186.942,1956.467,3754.805,1323.5449166199999,1377.054,3798.508,1120.48058083,2213.65
税项,-1430.45,-360.68,-837.623,-258.3800382,-319.806,-736.318,-221.41990481,-489.292
除税后盈利/(亏损),4756.492,1595.787,2917.182,1065.16487842,1057.248,3062.19,899.06067602,1724.358
少数股东权益,914.716,491.658,801.487,118.40961181,425.025,863.805,46.137865399999995,355.65
股东应占盈利/(亏损),3841.776,1104.129,2115.695,946.75526661,632.223,2198.385,852.92281062,1368.708
股息,2028.783,,841.806,,,949.51,,
除税及股息后盈利/(亏损),1812.993,1104.129,1273.889,946.75526661,632.223,1248.875,852.92281062,1368.708
基本每股盈利(仙),193.000000,56.000000,110.000000,43.400000,33.000000,116.000000,39.100000,72.000000
摊薄每股盈利(仙),192.000000,56.000000,109.000000,43.400000,33.000000,116.000000,39.100000,72.000000
每股股息(仙),100.000000,--,43.000000,--,--,50.000000,--,--
销售成本,-6126.22,-2530.536,-4656.733,-1643.6580850799999,-2011.481,-3873.487,-1119.8078453599999,-1531.164
折旧,-348.711,-898.058,-338.504,--,-815.534,-326.799,--,-623.504
销售及分销费用,-75.062,-35.173,-73.101,-11.75629232,-35.792,-73.165,-10.63761718,-34.231
一般及行政费用,-606.072,-201.745,-509.56,-68.58332487999999,-201.214,-495.311,-62.83144431,-173.805
利息费用/融资成本,-902.033,-389.311,-1190.687,-419.45574669,-611.737,-973.741,-260.78801386000004,-387.268
毛利,3580.308,1674.643,3130.447,1490.05079038,1566.533,2864.91,1227.19869966,1399.432
经营盈利,5587.034,1568.215,3525.267,1322.35074707,1292.274,3702.557,1121.37878038,1936.632
应占联营公司盈利,1368.985,706.402,1182.461,222.42248007,539.831,752.595,220.90944917,487.485
币种,港币,港币,港币,人民币,港币,港币,人民币,港币
