报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-108.74,-54.604,77.712,-12.163,104.658,41.466,87.649,20.931
投资活动之现金流入净额,-113.816,-27.961,-25.599,-14.295,-59.202,-123.268,-43.675,1.767
融资活动之现金流入净额,-24.682,19.5,-66.676,-2.629,-63.11,-63.11,341.477,336.489
现金及现金等价物增加,-247.238,-63.065,-14.563,-29.087,-17.654,-144.912,385.451,359.187
会计年初之现金及现金等价物,517.934,517.934,532.326,532.326,550.044,550.044,164.78,164.78
会计年终之现金及现金等价物,269.592,447.799,517.934,504.42,532.326,404.47,550.044,524.105
外汇兑换率变动之影响,-1.104,-7.07,0.171,1.181,-0.064,-0.662,-0.187,0.138
购置固定资产款项,-40.143,-11.78,-26.857,-11.161,-17.855,-4.021,-2.82,-2.359
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
