报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,1943,1009,2374,1347,2478,1634,2483,1302
投资活动之现金流入净额,13141,-471,-2969,-515,-1137,-418,-1083,-329
融资活动之现金流入净额,-1724,-536,-189,-491,-679,-428,-1250,-895
现金及现金等价物增加,13360,2,-784,341,662,788,150,78
会计年初之现金及现金等价物,357,357,1021,1021,359,359,209,209
会计年终之现金及现金等价物,13717,359,237,1362,1021,1147,359,287
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-1013,-424,-1088,-427,-1045,-349,-1168,-418
币种,港币,港币,港币,港币,港币,港币,港币,港币
