报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-267.965,719.892,4624.708,3112.944,105.592,-1617.201,-3101.121,-1315.894
投资活动之现金流入净额,15.755,40.423,-1437.422,-64.26,4188.264,437.491,-1702.43,977.779
融资活动之现金流入净额,-373.171,-1139.692,-969.876,-2140.795,947.56,625.662,5440.346,251.669
现金及现金等价物增加,-625.381,-379.377,2217.41,907.889,5241.416,-554.048,636.795,-86.446
会计年初之现金及现金等价物,12818.335,12818.335,11371.189,11371.189,6424.164,6424.164,5827.825,5827.825
会计年终之现金及现金等价物,12848.719,12835.785,12818.335,12066.495,11371.189,5870.116,6424.164,5649.12
外汇兑换率变动之影响,655.765,396.827,-770.264,-212.583,-294.391,--,-40.456,-92.259
购置固定资产款项,-271.201,-26.752,-8.303,-5.543,-49.373,-21.136,-12.328,-18.134
币种,港币,港币,港币,港币,港币,港币,港币,港币
