报告期,2017-03-31,2016-03-31,2015-03-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,54.329,18.383,41.339
投资活动之现金流入净额,-73.139,-34.489,-12.438
融资活动之现金流入净额,32.208,10.792,-6.462
现金及现金等价物增加,13.398,-5.314,22.439
会计年初之现金及现金等价物,37.848,43.139,20.694
会计年终之现金及现金等价物,51.365,37.848,43.139
外汇兑换率变动之影响,0.119,0.023,0.006
购置固定资产款项,-13.244,-14.422,-5.949
币种,港币,港币,港币
