报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
非流动资产,72830.633,66130.261,62362.981,50033.548,50088.828,50356.499,47376.364,39709.74
流动资产,98499.182,92757.874,88885.194,89310.602,92805.098,83260.256,79894.194,79445.472
流动负债,49516.582,43900.518,42259.975,42177.886,46271.081,39640.507,41131.408,36002.081
净流动资产/(负债),48982.6,48857.356,46625.219,47132.716,46534.017,43619.749,38762.786,43443.391
非流动负债,50860.001,49298.526,46515.683,36752.25,41333.131,37485.947,32736.331,30091.405
少数股东权益 - (借)/贷,29373.38,26719.827,25556.228,22975.415,19261.616,19607.17,17884.803,17504.689
净资产/(负债),70953.232,65689.091,62472.517,60414.014,55289.714,56490.301,53402.819,53061.726
已发行股本,13649.839,13649.839,13633.449,13615.889,13615.889,13615.889,13527.827,13527.827
储备,27930.013,25319.425,23282.84,23822.71,22412.209,23267.242,21990.189,22029.21
股东权益/(亏损),41579.852,38969.264,36916.289,37438.599,36028.098,36883.131,35518.016,35557.037
无形资产(非流动资产),17613.667,17320.308,17138.667,15073.42,15238.589,16037.282,14596.471,14591.843
物业、厂房及设备(非流动资产),27642.062,23934.209,23008.193,19469.385,19674.693,20552.078,20808.851,13753.814
附属公司权益(非流动资产),526.706,224.441,139.974,200.973,622.009,--,--,--
联营公司权益 (非流动资产),5076.505,5082.76,3378.695,2698.385,2708.144,2723.106,2636.196,1995.636
其他投资(非流动资产),796.723,799.089,1170.084,1175.041,1192.559,1126.325,1005.18,1108.218
应收账款(流动资产),3878.44,2063.427,1774.114,1277.671,1107.214,1262.242,962.527,950.327
存货(流动资产),51884.48,46928.898,45899.422,46728.744,52844.091,50847.553,47007.2,46952.949
现金及银行结存(流动资产),31637.868,32060.995,31312.457,24753.516,26784.036,22523.093,25119.702,23852.004
应付帐款(流动负债),4728.477,3690.536,4085.857,2693.288,3708.254,3138.031,3588.618,2001.704
银行贷款(流动负债),11703.042,9441.747,8553.493,6608.656,10977.611,12960.091,18431.868,11215.635
非流动银行贷款,41017.149,40167.312,37595.994,29537.123,33957.371,30862.507,22283.617,20743.625
总资产,171329.815,158888.135,151248.175,139344.15,142893.926,133616.755,127270.558,119155.212
总负债,100376.583,93199.044,88775.658,78930.136,87604.212,77126.454,73867.739,66093.486
股份数目(香港),1087211600股,1087211600股,1086565600股,1085850600股,1085850600股,1086347600股,1082761600股,1082761600股
币种,港币,港币,港币,港币,港币,港币,港币,港币
