报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,519.673,875.824,535.724,781.447,498.106,831.353,488.31,830.029
投资活动之现金流入净额,-231.146,-592.64,-268.77,-179.257,-137.042,-318.983,-204.671,-123.213
融资活动之现金流入净额,-362.482,-661.826,-577.529,-463.395,-371.349,-460.72,-387.947,-474.819
现金及现金等价物增加,-73.955,-378.642,-310.575,138.795,-10.285,51.65,-104.308,231.997
会计年初之现金及现金等价物,790.017,1186.643,1186.643,1057.189,1057.189,1004.093,1004.093,772.694
会计年终之现金及现金等价物,731.387,790.017,866.896,1186.643,1038.511,1057.189,905.118,1004.093
外汇兑换率变动之影响,15.325,-17.984,-9.172,-9.341,-8.393,1.446,5.333,-0.598
购置固定资产款项,-253.116,-595.744,-269.009,-359.868,-235.68,-393.088,-221.63,-312.028
币种,港币,港币,港币,港币,港币,港币,港币,港币
