报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,7241.8118951199995,29851.74384813,21929.200769310002,13749.23500724,6274.27382163,22907.11824184,16572.058544350002,10606.35873302
除税前盈利/(亏损),987.55937112,4536.47857353,3272.81307248,2078.97098595,864.7940858200001,2583.1663396100003,1944.6611386099999,1233.08581194
税项,-207.17254116,-777.51572686,-548.5548906399999,-331.25332707999996,-165.26305650999998,-560.56053026,-406.41998873,-307.03142246
除税后盈利/(亏损),780.38682996,3758.96284667,2724.2581818400004,1747.71765887,699.5310293099999,2022.6058093499998,1538.2411498800002,926.05438948
少数股东权益,-2.11352802,-10.36260426,12.743103099999999,2.20282064,-2.9868946000000003,-41.3810129,-15.92236966,-13.11048112
股东应占盈利/(亏损),782.50035798,3769.32545093,2711.51507874,1745.5148382300001,702.5179239099999,2063.98682225,1554.16351954,939.1648706
股息,,1161.8432802,,,,1161.8432802,,
除税及股息后盈利/(亏损),782.50035798,2607.4821707300002,2711.51507874,1745.5148382300001,702.5179239099999,902.14354205,1554.16351954,939.1648706
基本每股盈利(仙),31.000000,170.000000,116.000000,75.000000,29.000000,99.000000,74.000000,45.000000
摊薄每股盈利(仙),31.000000,170.000000,116.000000,75.000000,29.000000,99.000000,74.000000,45.000000
每股股息(仙),--,60.000000,--,--,--,60.000000,--,--
销售成本,-4692.31059907,-19729.19047509,-14634.679,-9171.06698849,-4271.43279939,-15787.340418799999,-11408.66871807,-7263.967310229999
折旧,--,-1613.3991193099998,--,-816.37661436,--,-1390.59442671,--,-694.93122676
销售及分销费用,-270.90327257,-1304.46555227,-984.80571789,-641.49827535,-304.17652286000003,-1166.4845672000001,-863.72499148,-573.7346570499999
一般及行政费用,-495.3076574,-1909.3698998599998,-1359.80091878,-856.3549991699999,-413.58882904,-1441.45858606,-1085.91642965,-694.01382738
利息费用/融资成本,-768.6507456100001,-2496.59241587,-1723.98437379,-1055.39650636,-472.9315766,-1818.56489078,-1393.18017566,-968.34356161
毛利,2549.5012960500003,10122.55337304,7294.52176931,4578.16801875,2002.84102224,6868.33858654,5048.1650753,3256.9029855
经营盈利,985.85628238,4418.472020859999,3069.49237763,1924.00239369,767.71534261,2092.40495981,1620.0829546,1010.18043999
应占联营公司盈利,-5.00861346,18.50683457,23.362635960000002,-4.15429331,-5.60250104,-3.2402635,-6.81139862,-7.20383437
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
