报告期,2018-03-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,一季报,三季报,中报,一季报,年报,三季报,中报,一季报
营业额,22863.594836,61977.261779,37523.63191,18457.47159,78851.137811,57291.340015,38889.899709,19397.681539
除税前盈利/(亏损),1689.349105,3485.81989,2151.166791,1241.327538,2126.051706,1660.322939,616.793657,110.689463
税项,-304.246087,-814.193455,-388.445323,-137.720729,-438.783804,-208.301363,-40.123348,-28.968268
除税后盈利/(亏损),1385.103018,2671.626435,1762.721468,1103.606809,1687.267902,1452.021576,576.670309,81.721195
少数股东权益,299.740429,457.443112,257.322055,97.973289,-152.530918,27.521851,38.320596,17.960462
股东应占盈利/(亏损),1085.362589,2214.183323,1505.399413,1005.63352,1839.79882,1424.499725,538.349713,63.760733
股息,,,,,1381.873133,,,
除税及股息后盈利/(亏损),1085.362589,2214.183323,1505.399413,1005.63352,457.925687,1424.499725,538.349713,63.760733
基本每股盈利(仙),4.700000,10.000000,6.900000,4.700000,9.000000,6.600000,2.500000,0.300000
摊薄每股盈利(仙),4.700000,10.000000,--,4.700000,--,6.600000,--,0.300000
每股股息(仙),--,--,--,--,6.000000,--,--,--
销售成本,-19352.602429,-52835.119372,-32048.962179,-15849.0329,-69782.246837,-50675.686761,-34594.052055,-17195.478957
折旧,--,--,-1577.305735,--,-3338.629095,--,-1251.3278,--
销售及分销费用,-228.48558,-575.690688,-389.061277,-211.515623,-667.483736,-501.737472,-332.124951,-188.690672
一般及行政费用,-664.508928,-2208.128093,-1486.151958,-844.590293,-2822.47226,-2040.038187,-1341.88205,-700.15109
利息费用/融资成本,-621.127704,-1937.211395,-1217.604896,-450.609626,-581.525541,-712.456074,-439.930366,-277.706407
毛利,3510.992407,9142.142407,5474.669731,2608.43869,9024.026252,6030.030343,3906.242994,1998.475113
经营盈利,1762.858643,3689.339144,2315.227665,1355.025238,2311.916424,1684.313279,610.80438,110.563118
应占联营公司盈利,-50.532938,30.085555,16.568302,6.871277,92.415676,189.664814,166.791958,55.167511
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
