报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30
报表类型,中报,年报,中报,年报
经营业务所得之现金流入净额,-1.844334,3.113006,1.122955,1.834916
投资活动之现金流入净额,-0.076455,-0.004982,-0.001482,-0.623444
融资活动之现金流入净额,-0.400505,-0.556323,-0.107998,-0.40018
现金及现金等价物增加,-2.321294,2.551701,1.013475,0.811292
会计年初之现金及现金等价物,3.709286,1.157585,1.157585,0.346293
会计年终之现金及现金等价物,1.387992,3.709286,2.17106,1.157585
外汇兑换率变动之影响,--,--,--,--
购置固定资产款项,-0.076755,-0.004982,-0.001482,-0.623444
币种,新加坡元,新加坡元,新加坡元,新加坡元
