报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,69.78,73.581,-58.029,46.418,93.029,-212.476,-68.072,-79.639
投资活动之现金流入净额,-491.138,-279.699,-170.883,-332.763,-26.194,-7.014,-29.418,7.097
融资活动之现金流入净额,463.467,-30.451,-24.732,612.602,135.82,269.843,133.627,95.811
现金及现金等价物增加,42.109,-236.569,-253.644,326.257,202.655,50.353,36.137,23.269
会计年初之现金及现金等价物,62.539,363.3,363.3,79.167,79.167,28.316,28.316,8.398
会计年终之现金及现金等价物,111.713,62.539,96.579,363.3,282.089,79.167,65.321,28.316
外汇兑换率变动之影响,7.065,-64.192,-13.077,-42.124,0.267,0.498,0.868,-3.351
购置固定资产款项,-22.88,-25.157,-17.804,-93.968,-23.276,-0.301,-0.258,-6.159
币种,港币,港币,港币,港币,港币,港币,港币,港币
