报告期,2016-12-31,2015-12-31,2014-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,69.643,36.302,51.092
投资活动之现金流入净额,-27.166,44.462,-16.02
融资活动之现金流入净额,14.037,-23.911,-30.6
现金及现金等价物增加,56.514,56.853,4.472
会计年初之现金及现金等价物,100.094,43.161,38.689
会计年终之现金及现金等价物,160.597,100.094,43.161
外汇兑换率变动之影响,3.989,0.08,--
购置固定资产款项,-28.371,-24.367,-6.063
币种,人民币,人民币,人民币
