报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-14.04,-36.916,-24.791,-21.799,-10.364,-24.073,-9.538,-26.184
投资活动之现金流入净额,0,-6.401,-1.908,-15.373,-1.896,10.379,14.136,-0.821
融资活动之现金流入净额,13.596,42.25,25.533,36.645,16.826,12.785,-3.786,29.735
现金及现金等价物增加,-0.444,-1.067,-1.166,-0.527,4.566,-0.909,0.812,2.73
会计年初之现金及现金等价物,1.175,2.473,2.473,3.053,3.053,3.962,3.962,1.199
会计年终之现金及现金等价物,0.731,1.175,1.076,2.473,7.606,3.053,4.779,3.962
外汇兑换率变动之影响,--,-0.231,-0.231,-0.053,-0.013,--,0.005,0.033
购置固定资产款项,--,--,-10.92,-4.454,-0.023,-3.062,-0.022,-0.856
币种,港币,港币,港币,港币,港币,港币,港币,港币
