报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-10.42,-89.641,-81.841,63.13,53.932,-32.581,-70.316,107.897
投资活动之现金流入净额,-0.626,-19.023,-1.734,0.966,0.166,0.376,0.111,-36.071
融资活动之现金流入净额,0,25.644,25.644,-10,0,13.313,0,-162.496
现金及现金等价物增加,-11.046,-83.02,-57.931,54.096,54.098,-18.892,-70.205,-90.67
会计年初之现金及现金等价物,34.549,123.182,123.182,74.722,74.722,93.193,93.193,186.499
会计年终之现金及现金等价物,26.508,34.549,62.346,123.182,127.188,74.722,22.785,93.193
外汇兑换率变动之影响,3.005,-5.613,-2.905,-5.636,-1.632,0.421,-0.203,-2.636
购置固定资产款项,-0.642,-2.756,-1.831,-0.047,-0.016,-0.321,-0.794,-3.887
币种,港币,港币,港币,港币,港币,港币,港币,港币
