报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,4.279,-93.656,-28.523,-44.674,-11.154,5.223,19.647,-33.75
投资活动之现金流入净额,-0.061,-61.184,-21.346,-11.214,-0.038,51.727,-18.431,136.294
融资活动之现金流入净额,-10,114.403,112.752,115.771,18.619,-52.781,0,-112.962
现金及现金等价物增加,-5.782,-40.437,62.883,59.883,7.427,4.169,1.216,-10.418
会计年初之现金及现金等价物,12.329,64.079,64.079,7.983,7.983,2.816,2.816,11.313
会计年终之现金及现金等价物,6.233,12.329,131.74,64.079,9.064,7.983,4.032,2.816
外汇兑换率变动之影响,-0.314,-11.313,4.778,-3.787,-6.346,0.998,--,1.921
购置固定资产款项,-0.061,-1.656,-1.355,-4.514,-0.038,-0.704,-0.216,-1.234
币种,港币,港币,港币,港币,港币,港币,港币,港币
