报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-285.097,-290.377,99.153,242.978,-296.155,-273.396,1290.8,618.384
投资活动之现金流入净额,-252.217,27.031,414.993,321.483,410.835,250.045,-169.26,-566.217
融资活动之现金流入净额,1383.208,-33.92,-484.69,-586.606,-453.489,45.798,-1508.865,-684.733
现金及现金等价物增加,845.894,-297.266,29.456,-22.145,-338.809,22.447,-387.325,-632.566
会计年初之现金及现金等价物,537.488,537.488,519.474,519.474,872.25,872.25,1266.262,1266.262
会计年终之现金及现金等价物,1389.628,241.47,537.488,489.095,519.474,894.09,872.25,625.86
外汇兑换率变动之影响,6.246,1.248,-11.442,-8.234,-13.967,-0.607,-6.687,-7.836
购置固定资产款项,-0.366,-0.253,-190.521,-32.607,-112.546,-54.668,-323.681,-77.367
币种,港币,港币,港币,港币,港币,港币,港币,港币
