报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,2236.91367,15143.709348,9525.688372,6516.413093,2437.209127,14657.819563,9654.596314,6532.917989
除税前盈利/(亏损),422.140215,2874.308661,1828.492482,1317.892449,553.506906,3335.746183,2213.312091,1501.256358
税项,-31.859107,-312.098646,-271.708144,-174.438214,-59.904428,-417.563892,-287.323031,-206.936487
除税后盈利/(亏损),390.281108,2562.210015,1556.784338,1143.454235,493.602478,2918.182291,1925.98906,1294.319871
少数股东权益,9.067762,38.73893,38.52926,20.595583,13.178553,14.502504,20.167238,7.983886
股东应占盈利/(亏损),381.213346,2523.471085,1518.255078,1122.858652,480.423925,2903.679787,1905.821822,1286.335985
股息,,528.964487,,,,528.964487,,
除税及股息后盈利/(亏损),381.213346,1994.506598,1518.255078,1122.858652,480.423925,2374.7153,1905.821822,1286.335985
基本每股盈利(仙),32.000000,215.000000,129.000000,96.000000,41.000000,247.000000,162.000000,109.000000
摊薄每股盈利(仙),32.000000,215.000000,129.000000,96.000000,41.000000,247.000000,162.000000,109.000000
每股股息(仙),--,45.000000,--,--,--,45.000000,--,--
销售成本,-1373.426036,-9529.03988,-5938.362855,-3976.780197,-1493.412947,-9062.284524,-5969.865346,-4053.716362
折旧,--,-306.671206,--,-150.187045,--,-229.581578,--,-92.135325
销售及分销费用,-121.999057,-819.993645,-453.40296,-297.016202,-112.588338,-499.573886,-381.271663,-263.199513
一般及行政费用,-363.149329,-2037.280362,-1366.925088,-878.970761,-356.938644,-1795.690498,-1210.040717,-802.819079
利息费用/融资成本,-1.589134,--,--,--,--,-22.031351,-62.332101,-52.94815
毛利,863.487634,5614.669468,3587.325517,2539.632896,943.79618,5595.535039,3631.551771,2439.78472
经营盈利,405.742802,2816.36142,1808.98403,1304.162221,461.825105,2988.975477,1960.70466,1273.368291
应占联营公司盈利,-8.225912,16.295389,20.776089,-0.307515,9.612784,46.489753,44.900164,34.75329
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
