报告期,2016-12-31,2015-12-31,2014-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,-11301.509,-2761.135,-1.065
投资活动之现金流入净额,-3244.258,-22.906,0.293
融资活动之现金流入净额,14449.297,3261.364,184.477
现金及现金等价物增加,-96.47,477.323,183.705
会计年初之现金及现金等价物,710.393,191.509,8.711
会计年终之现金及现金等价物,660.852,710.393,191.509
外汇兑换率变动之影响,46.929,41.561,-0.907
购置固定资产款项,-24.759,-12.457,-0.393
币种,人民币,人民币,人民币
