报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-1161.067,-148.564,-121.162,-1115.515,-644.799,-1112.135,-736.574,-1985.71
投资活动之现金流入净额,-1418.209,-1357.116,-202.02,-498.154,-82.374,-235.58,-417.954,1.149
融资活动之现金流入净额,1392.267,2185.346,655.507,1440.487,243.584,1585.721,869.046,2170.364
现金及现金等价物增加,-1187.009,679.666,332.325,-173.182,-483.589,238.006,-285.482,185.803
会计年初之现金及现金等价物,1685.744,1006.078,1006.078,1179.26,1179.26,941.254,941.254,755.451
会计年终之现金及现金等价物,498.735,1685.744,1338.403,1006.078,695.671,1179.26,655.772,941.254
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-213.014,-233.264,-298.053,-492.038,-77.01,-260.692,-423.165,-344.597
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
