报告期,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,,,,,,,,
除税前盈利/(亏损),-7.002,165.93,170.319,-8.432,-3.054,-23.065,-16.046,-2060.992
税项,,,,,,,,
除税后盈利/(亏损),-7.002,165.93,170.319,-8.432,-3.054,-23.065,-16.046,-2060.992
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-7.002,165.93,170.319,-8.432,-3.054,-23.065,-16.046,-2060.992
股息,,,,,,,,
除税及股息后盈利/(亏损),-7.002,165.93,170.319,-8.432,-3.054,-23.065,-16.046,-2060.992
基本每股盈利(仙),-0.670000,15.940000,16.360000,-0.810000,-0.290000,-2.220000,-1.540000,-198.000000
摊薄每股盈利(仙),-0.670000,15.940000,16.360000,-0.810000,-0.290000,-2.220000,-1.540000,-198.000000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,-0.004,--,--,--,--,--,--
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-7.021,-11.736,-7.347,-8.432,-3.054,-23.065,-16.046,-9.285
利息费用/融资成本,--,--,--,--,--,--,--,-0.433
毛利,--,--,--,--,--,--,--,--
经营盈利,-7.002,165.93,170.319,-8.432,-3.054,-23.065,-16.046,-2060.559
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
