报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,133.698,-2.251,-3.769,92.041,62.502,18.479,123.645,-17.391
投资活动之现金流入净额,-152.602,-95.169,-155.354,-107.432,-63.359,-32.251,-104.792,-44.195
融资活动之现金流入净额,-87.392,16.448,201.666,175.38,21.171,-10.709,-1.821,18.28
现金及现金等价物增加,-106.296,-80.972,42.543,159.989,20.314,-24.481,17.032,-43.306
会计年初之现金及现金等价物,279.511,279.511,237.214,237.214,217.185,217.185,201.698,201.698
会计年终之现金及现金等价物,173.824,199.061,279.511,396.374,237.214,192.18,217.185,158.38
外汇兑换率变动之影响,0.609,0.522,-0.246,-0.829,-0.285,-0.524,-1.545,-0.012
购置固定资产款项,-157.926,-98.125,-163.17,-82.058,-70.757,-46.889,-109.852,-54.546
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
