报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1341.78994321,4836.6208338900005,3370.64271259,2108.38501798,1031.33570138,4532.20915654,3179.809568,2063.12814944
除税前盈利/(亏损),539.4590210599999,1915.64470354,1617.54704146,999.02056171,473.01087908999995,1622.44890274,1323.5449166199999,864.33102014
税项,-104.800193,-369.64335441000003,-314.12509796,-202.01094254,-98.32339055,-306.02709314,-258.3800382,-170.59038043
除税后盈利/(亏损),434.65882806,1546.00134913,1303.4219435,797.00961917,374.68748854,1316.4218096,1065.16487842,693.74063971
少数股东权益,37.60601361,119.59854812,92.47171112999999,55.27878104,26.0928046,147.06857883,118.40961181,78.83663214
股东应占盈利/(亏损),397.05281444999997,1426.40280101,1210.9502323699999,741.73083813,348.59468394,1169.35323077,946.75526661,614.9040075700001
股息,,654.2310977999999,,,,479.76947172,,
除税及股息后盈利/(亏损),397.05281444999997,772.17170321,1210.9502323699999,741.73083813,348.59468394,689.5837590499999,946.75526661,614.9040075700001
基本每股盈利(仙),18.200000,65.400000,55.500000,34.000000,16.000000,53.600000,43.400000,28.200000
摊薄每股盈利(仙),18.200000,65.400000,55.500000,34.000000,16.000000,53.600000,43.400000,28.200000
每股股息(仙),--,30.000000,--,--,--,22.000000,--,--
销售成本,-656.9417907000001,-2498.64243282,-1591.23968218,-1021.30486765,-511.31393503,-2532.9313160700003,-1643.6580850799999,-1067.03863978
折旧,--,-153.07195141999998,--,-74.87142828,--,-158.28589525,--,-82.21755463
销售及分销费用,-2.2683983999999997,-20.13355995,-13.66443441,-7.79166878,-1.93507667,-18.63742134,-11.75629232,-6.941373059999999
一般及行政费用,-16.858276309999997,-183.66728722,-78.44426434,-40.516130679999996,-17.893802949999998,-138.53473761,-68.58332487999999,-41.32436477
利息费用/融资成本,-161.93235428999998,-550.62763029,-373.14405375999996,-234.21450203999999,-127.5873394,-639.44273526,-419.45574669,-270.75557606
毛利,684.84815251,2337.6180364499996,1779.4030304100002,1086.46329394,512.95314579,1960.43283235,1490.05079038,955.24408066
经营盈利,537.7282438899999,1908.4389651400002,1592.1519566400002,973.81145041,447.29632253,1645.3512144400001,1322.35074707,863.57801309
应占联营公司盈利,134.53003407,489.21611092,365.00366504000004,211.50437766,93.01948829000001,306.09552742,222.42248007,120.70534744
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
